G4
1.8941
1.8624
3.3091
0.8561
1.6602
1.7439
2.5607
1.6093
1.1001
1.4665
1.2787
2.7063
2.4355
1.5708
2.2334
1.5846
2.6831
0.8962
2.0316
2.4511
2.0521
1.504
1.5012
0.7293
2.9373
3.0219
0.7646
2.0364
1.2896
3.368
1.293
1.5908
2.8621
1.4661
2.5847
1.6785
1.4829
2.1407
1.0766
1.7654
2.8745
2.6388
0.8661
1.3532
1.5368
4.4896
2.3273
1.7398
1.2837
1.4792
2.8663
1.7953
1.2684
1.6004
1.7581
1.197
1.2584
2.1751
1.3865
2.3777
1.6425
2.5726
2.0232
3.1496
3.1156
1.7749
1.8136
1.4858
0.8641
2.1967
1.8029
1.7519
0.9629
3.0622
1.1208
2.5862
1.2756
1.3535
1.6568
1.6501
2.1116
2.1375
3.101
1.3197
1.3514
1.2138
4.2787
1.2836
2.222
1.8995
0.7045
1.7875
1.3881
2.0592
1.6931
1.3732
1.0382
0.6483
1.1896
2.0108
0.7074
1.533
2.7314
2.0115
1.041
0.6536
2.601
3.8742
1.991
2.3267
1.7478
0.7373
1.7772
3.1928
0.6914
1.8697
1.4007
2.1717
1.2784
1.8108
2.2716
2.6962
2.2772
1.8322
1.903
0.8411
1.7504
0.8282
2.1941
1.9003
1.2201
1.1333
1.5341
2.4555
0.787
2.6928
1.2014
1.7569
0.9592
1.6805
1.4776
1.079
3.0771
2.2235
6.9054
1.7762
1.9358
1.1618
3.2028
1.6117
2.4838
6.8376
1.7105
1.9827
2.3568
1.4273
1.4676
3.6898
1.866
1.4704
0.7128
2.1305
0.8632
4.6595
0.9516
0.987
1.5213
1.9699
1.4229
1.6409
1.402
1.702
2.6467
2.0678
2.3782
1.3684
1.3444
1.3347
1.8843
1.8112
1.7644
1.0523
1.8913
1.6466
1.624
0.7144
2.069
1.5805
1.9954
3.2141
1.4917
1.7382
1.2092
2.7761
2.0116
1.4669
2.1489
3.7579
1.9935
1.4717
1.8961
1.6493
1.9302
2.6371
1.1638
1.4488
1.4801
2.4502
1.4945
2.2639
1.0439
1.2039
2.8462
1.2208
1.8116
1.9342
0.6716
1.8509
1.7165
2.002
1.3985
2.0043
3.209
1.6724
1.9284
1.1913
3.0033
1.2448
3.0272
1.9589
2.0418
3.0899
1.4911
3.7557
2.5743
0.9407
1.6424
1.1158
2.2662
1.144
1.8159
1.5498
2.1151
2.7207
1.4739
0.8908
1.4539
0.695
2.2123
1.359
3.6652
3.2235
2.5432
3.2466
1.1791
1.7905
0.788
1.4379
3.1957
1.7872
3.1756
4.6737
2.6319
0.9917
2.887
1.8343
1.4218
2.2973
1.8545
2.0786
3.2038
2.5343
1.6395
1.6054
4.738
2.4575
1.3547
2.4185
1.8929
3.1255
1.961
0.9735
1.0009
1.2465
1.071
0.9176
1.6456
1.6031
1.2855
1.9457
2.3643
1.0199
0.8522
2.0371
1.2744
3.0603
1.2564
2.9571
1.6129
2.0246
0.9287
2.1551
1.0125
0.9045
1.6628
2.3325
3.0199
1.5628
2.1899
1.2199
1.5179
0.9174
1.4271
3.938
0.6875
1.6518
2.0418
2.9137
3.666
0.9881
1.7725
5.0068
2.1423
1.6869
3.1842
2.1498
1.5401
1.2512
1.6478
1.1396
2.1126
3.9451
2.5826
0.9538
0.8934
1.6971
2.18
1.1788
1.0692
2.4338
2.5176
1.7612
0.9403
3.3544
0.8193
0.7319
1.2031
1.5623
1.0962
0.833
1.415
1.5546
1.5217
2.7469
1.1395
1.9224
2.1265
2.1837
1.0454
2.0153
0.6426
1.4376
2.4748
1.7501
3.0923
1.6655
1.6301
0.6036
1.5349
1.3543
4.1641
2.628
1.4063
1.8518
1.8769
1.9151
2.3054
0.9559
1.4116
1.2119
1.1399
0.5771
2.3374
1.5884
0.8699
1.2582
1.2761
2.0492
2.4536
1.1301
1.8289
1.6418
1.071
3.1385
2.0032
2.0069
1.275
2.0994
3.2545
2.1716
1.9099
3.2951
2.5879
1.6994
1.1656
1.8814
1.294
2.2029
1.0992
2.4397
2.7854
1.2567
1.4373
1.5886
1.5079
2.3143
2.9554
2.3072
1.0292
1.1616
1.2058
1.3723
2.7078
1.9587
3.8693
0.8255
1.463
2.0272
1.599
2.3931
2.3236
1.5249
2.5915
2.0084
1.5636
1.6051
2.1709
1.195
2.072
2.134
1.8544
1.567
2.1603
0.8464
1.1639
0.9263
2.0992
1.1435
1.4965
2.9925
4.0279
1.3633
1.7456
2.1765
2.2652
2.1454
0.4872
1.6297
3.1282
1.3611
2.9259
1.2279
1.2508
1.3086
1.1275
2.1913
2.159
2.6678
1.8393
1.9451
1.4826
1.8466
1.5957
1.4404
1.3381
1.0003
1.0221
1.6386
1.131
1.9718
2.8284
0.9791
0.9106
2.7054
1.5233
1.5361
1.4254
1.8179
1.7301
2.6847
1.2891
1.9248
2.4122
1.6046
1.2957
3.086
2.025
1.9321
1.8398
0.8904
1.8911
3.1151
1.2848
0.8681
1.0106
1.124
2.1996
1.3807
1.6753
2.3581
1.824
1.1485
2.6371
1.8709
1.6669
0.945
2.252
1.9346
2.1167
2.2116
2.1149
1.4412
0.6306
0.9899
2.316
3.4173
1.3119
1.9049
1.6721
1.1131
1.1364
1.4564
3.1273
1.215
2.9001
2.1332
1.1385
2.9901
1.6272
2.0348
2.2077
1.5298
1.1479
1.3475
1.2019
1.9188
1.1047
2.7742
1.6636
2.5441
1.9292
1.6564
1.9277
1.3988
0.9264
0.9204
0.8484
1.127
1.3148
2.3078
2.7835
1.095
0.719
1.8884
1.8408
0.6418
1.6002
3.5377
3.7112
1.8342
1.0333
2.1604
1.6717
1.5941
1.2727
1.6236
2.0706
1.1348
3.1713
1.4065
1.6842
2.8413
2.6316
1.0065
2.4444
3.1068
1.2156
1.0187
1.8295
2.1851
4.1356
1.1608
1.7608
1.5578
2.2733
1.4373
1.3462
2.0118
4.9318
1.728
3.7267
1.0169
1.5008
2.3748
3.0279
2.6878
2.6016
1.2906
1.8165
1.7518
1.2828
0.8751
1.4984
1.3336
1.9647
1.367
1.1647
3.7874
4.4722
1.8664
1.8861
1.3187
1.4441
1.4427
1.5844
1.3999
2.6676
1.928
1.5483
1.8759
2.2003
1.8163
1.7831
3.0455
1.1456
1.8668
1.4648
3.3749
1.9649
1.2152
0.7867
1.6927
2.615
1.3758
1.675
0.7236
1.0365
2.1713
1.2869
2.7547
2.2647
2.4673
1.537
1.0285
1.9371
2.3214
1.1595
1.6255
0.8045
1.5164
1.3209
2.2648
1.0653
1.1686
0.6745
1.1792
0.5835
2.1675
1.626
1.7668
2.5262
1.1906
1.0688
1.4784
1.2162
1.7762
2.7783
3.7777
1.3633
2.207
1.3077
1.8045
3.6782
1.2853
3.1965
1.5587
2.8406
1.9445
3.1242
4.9941
0.7431
1.6836
1.7803
1.8531
0.9682
1.1852
1.1701
2.6599
1.7637
3.3421
1.1196
2.1977
1.3479
1.9288
1.6872
1.3677
1.2254
1.8924
1.2934
2.0736
3.2876
2.9073
1.311
1.4413
0.6991
3.1524
1.5451
1.2145
1.0897
0.9892
3.3809
0.942
1.1873
1.4481
0.7095
1.2917
1.528
1.6656
1.3669
3.6643
0.8841
1.9703
2.769
2.7048
1.7551
1.8733
1.46
1.4033
2.1825
1.8594
3.7053
1.2475
1.4838
1.6656
1.1223
1.2837
1.0773
1.6361
1.5488
0.9026
2.5986
2.5144
1.2374
2.0174
2.1945
1.8163
0.6655
2.7264
2.5649
2.5044
1.206
1.5619
1.4188
1.4971
1.9498
2.5504
1.6041
1.5344
1.3317
1.7039
0.5689
1.79
2.4928
2.2492
1.1019
1.7419
1.2648
1.016
0.9154
1.2393
2.6676
1.2706
1.0743
1.1158
1.1822
2.3598
0.8904
0.9819
2.9825
0.7693
1.4198
1.2998
1.2366
0.7419
0.7551
2.3659
0.835
1.366
1.5573
1.5796
1.5024
1.6748
2.4227
1.1248
1.0834
1.6494
0.9557
1.2625
2.9023
0.968
1.322
2.566
2.2535
0.8624
0.9922
1.4681
1.3819
1.6012
1.0036
2.1449
5.2559
2.1589
0.8863
0.9301
8.4492
1.5502
1.885
1.0228
1.5874
1.6073
1.4327
2.1055
0.8712
1.2065
3.7588
1.5578
2.3555
2.6598
1.6853
1.6047
1.977
3.4124
1.2038
1.47
1.8026
1.5662
2.6204
1.7708
1.8047
1.041
1.1193
1.2616
0.6721
0.8152
1.5929
0.4105
0.852
1.4724
2.0448
1.3271
0.8019
1.1318
0.7332
1.3967
1.2173
1.7948
1.519
1.5849
1.3702
2.3695
1.2568
1.517
1.1143
1.6254
0.8694
1.2946
0.9512
0.9398
1.1222
1.0729
1.5745
3.0896
1.4256
1.311
1.4784
0.6479
1.1014
1.6663
1.0595
1.0339
3.2174
1.1079
2.4944
8.6463
4.5557
1.3389
1.0985
0.7741
1.7422
1.2474
0.6189
2.0191
0.9412
1.6444
1.2155
2.2039
1.7617
2.7036
1.5228
2.4271
1.5116
2.0292
2.8193
0.7626
3.5134
1.6889
0.7814
1.9449
1.1898
1.7372
1.1316
2.1161
6.0054
0.8499
1.7791
1.462
2.7518
1.8879
1.6439
2.9335
1.9312
1.091
2.374
1.7383
0.9421
0.912
1.6102
0.8924
1.611
2.1062
1.0977
1.1818
0.9054
2.6574
1.4549
1.6105
1.9818
1.7866
1.3722
1.3939
1.2727
1.2899
1.674
3.4501
1.8041
1.1019
1.5222
1.0611
2.1565
2.1821
3.0735
1.3284
1.2034
1.2334
1.5987
1.0801
3.698
1.2346
1.2001
0.8247
2.4545
1.2495
3.9968
0.9912
1.1207
3.1607
1.3072
1.2031
2.4157
1.9202
2.5189
2.7266
1.7435
2.928
1.2063
1.3082
1.3192
3.1127
2.749
1.7819
1.6085
0.8007
1.7376
1.4459
5.3992
1.8554
1.5183
4.034
1.953
2.2471
1.9222
1.4737
0.8766
1.0526
2.0626
1.2895
5.6239
2.1429
4.0176
2.6499
3.2567
1.6922
4.3661
1.8961
2.6532
0.9957
1.9472
1.2795
0.87
3.2036
2.3429
1.6429
2.9388
2.7621
1.468
1.3225
1.957
2.8597
4.7775
0.9648
1.2275
1.7855
1.2256
1.3759
0.9423
1.8912
3.4684
0.645
0.995
3.3734
1.3062
2.2093
2.9068
1.3803
1.1023
5.2265
0.9744
2.863
0.7798
1.7688
3.8581
0.9339
3.9652
4.0859
0.9933
1.6312
1.4273
1.9684
1.3948
2.4427
1.0769
4.3822
2.779
1.287
3.2038
2.9402
1.6566
1.0093
1.4395
1.5838
2.5497
2.4769
0.7795
1.2224
1.3681
2.0045
2.6362
2.9917
1.6942
2.123
2.3061
1.533
1.7822
1.3932
1.8115
2.6567
1.318
1.5028
1.1528
1.7215
5.1351
2.5488
2.3167
1.9461
2.1392
0.7835
1.1403
2.1446
0.6875
2.0797
0.3912
1.3938
1.0032
1.1541
0.6037
1.6424
1.3255
2.7808
1.0103
2.1239
2.064
3.8963
1.9767
1.2211
0.2736
0.7381
1.5988
1.5978
3.2485
2.1038
7.2003
2.0014
3.0437
4.159
2.2891
1.7932
2.0044
1.4421
2.4131
0.8042
2.6527
5.0053
10.7034
0.8836
2.952
0.6557
2.7716
1.3994
1.0451
0.657
3.6151
3.2488
1.8337
2.3065
2.0513
1.2301
1.5256
2.1191
1.0243
3.228
1.8325
1.5395
1.5998
1.3305
2.3744
0.8888
1.1357
2.1393
2.9184
3.8002
1.5506
2.5222
2.6727
2.4602
1.5417
4.0412
1.448
3.0452
1.6322
2.9518
1.8185
2.4993
1.6912
2.985
3.8062
1.8004
3.1164
6.029
1.3592
2.0786
2.7559
3.6899
3.4364
2.4939
2.9557
4.8273
1.7202
2.309
3.3828
1.9469
1.8012
0.6161
2.138
5.5785
1.3379
4.9244
1.6365
3.5855
3.8096
0.2601
2.3072
2.0149
4.9219
1.5937
2.6049
1.3455
2.3797
3.612
1.8765
2.2578
2.4681
4.0832
0.9469
1.1055
2.4335
3.8436
1.754
0.9192
1.368
2.5767
1.1809
2.3703
2.5568
3.0659
1.6514
1.0197
2.1772
4.0694
1.2723
3.0256
1.9111
6.8612
1.8525
2.0797
1.7253
2.4616
1.4714
3.6101
4.2171
1.5163
1.8427
2.9018
1.3826
1.806
2.6647
1.9056
1.4074
4.8204
1.3663
0.9507
2.8885
2.7246
3.1197
1.3582
0.8444
1.7283
1.4202
6.2287
2.0437
1.9071
1.9925
1.0838
1.4716
4.7072
2.3719
1.9288
3.2271
1.8586
1.4388
2.7911
2.688
4.1764
1.0032
1.9847
1.9647
1.6766
6.0071
1.6253
3.2631
2.8091
2.0055
5.4308
3.7091
4.7562
1.6941
2.1142
2.1175
1.7521
1.8159
0.9858
2.7713
2.3484
1.9074
3.0615
3.1398
2.3979
2.4859
1.059
2.5845
0.9007
2.3879
1.3058
1.3978
1.2959
2.1946
2.3247
2.1318
1.7777
1.3313
1.9224
4.3554
3.8221
1.6844
2.1972
1.7818
1.3871
0.4863
1.2779
2.3403
1.6233
4.5516
2.3705
2.426
1.6458
1.5551
1.9196
1.7165
1.1686
3.4171
3.6906
1.7189
1.2616
5.3758
6.5707
3.929
4.9191
3.1568
1.9224
3.1961
5.627
1.7919
2.3322
1.563
8.3013
0.6969
2.8336
2.2242
4.4686
3.4133
3.7263
3.2532
2.426
1.8926
3.7359
1.1845
2.0368
2.8964
1.1717
5.4167
1.3167
6.2259
1.4665
1.1966
4.889
2.2446
0.9142
2.9309
3.1754
3.1787
2.4911
1.6606
0.6663
1.1066
1.5164
1.641
4.6109
3.6749
0.4942
2.0634
2.1441
1.8717
2.2157
3.6156
3.4749
1.3385
2.9425
1.5051
1.7104
1.5663
2.0974
2.4267
0.7631
1.2552
1.5553
0.6878
2.1727
2.7917
1.8162
2.5161
1.1164
1.5765
2.608
0.3573
0.7236
1.2356
1.1973
1.6175
2.4443
2.395
4.3197
2.9932
2.1537
4.6148
3.0622
1.4014
2.3737
4.1637
3.7151
0.6944
3.3453
2.2819
2.0914
4.0312
1.6204
3.3739
2.4947
2.0007
2.6526
1.6551
2.3137
1.7726
2.4382
2.2015
4.6684
2.763
1.1538
1.7758
1.2764
6.8787
1.9046
5.1845
1.0217
2.3803
3.2374
1.7483
2.4635
1.4243
3.0751
2.3032
1.9786
4.7366
1.8564
2.4577
1.1947
1.3662
2.0944
1.784
1.2741
3.2222
2.0491
1.6506
3.785
0.9076
5.6981
1.5802
1.1364
2.0902
2.9321
2.3568
1.8116
2.0544
0.7939
1.2918
8.0112
0.9731
0.952
3.3843
1.1569
1.0501
6.1096
1.4155
3.3109
2.5445
2.137
1.6057
7.4001
3.0505
3.5669
2.4247
3.437
0.1947
0.7186
0.1658
0.9886
0.8095
0.4506
0.4225
1.2027
0.1919
0.7129
0.3547
0.4554
0.7434
1.6085
0.488
0.4803
0.7573
0.2169
0.3607
0.7303
0.9366
0.6053
0.9394
0.239
1.9404
0.3242
0.1938
0.4916
0.537
0.8457
1.7138
0.5341
1.6954
0.2179
0.646
0.2345
0.2911
1.2285
0.2588
1.7469
0.4207
0.3138
1.7395
0.1465
0.3858
0.7355
0.2323
0.5405
2.2438
0.1759
0.5266
2.0297
0.6967
0.4677
0.3972
0.532
0.8156
0.7422
0.645
0.2314
0.7343
0.7777
0.5353
0.3852
0.421
0.9027
0.7881
0.4439
0.1132
0.33
3.0637
1.0871
0.3419
1.4335
2.2951
0.7634
1.8391
0.1512
0.2449
0.6552
1.1843
0.2595
2.4745
0.1543
0.6334
0.2878
0.7748
0.4601
0.273
0.1681
1.5968
6.2793
1.6304
0.4266
1.3656
2.0174
0.9198
0.7789
0.6911
1.5343
0.4843
0.5903
0.768
0.4187
1.2803
0.5032
0.9999
1.3069
1.0138
1.7429
1.1215
2.3181
1.1287
0.7123
1.2809
6.8822
1.5831
0.6498
1.6601
1.0752
2.1801
1.673
1.0556
1.1611
1.1377
2.9284
2.2976
1.3267
1.817
1.2962
2.6045
1.2716
1.4736
2.5446
1.1405
0.3109
0.8836
2.1985
1.8525
2.4614
4.2399
1.8074
1.4118
0.7257
1.6338
1.2314
3.1236
2.5502
2.9846
2.2361
1.4504
0.7445
2.945
0.9793
0.6963
1.5395
1.658
2.0261
1.2709
6.1867
2.1206
1.5948
1.8464
2.0272
1.69
3.235
1.4145
1.499
0.6186
1.8481
2.458
1.1598
0.5452
1.8015
0.5022
0.7464
2.5701
3.4218
2.1008
0.9752
1.0114
1.2648
1.5919
2.7262
0.5928
5.3393
0.417
0.827
1.3743
1.6553
0.8117
2.3638
1.442
1.6277
1.5598
0.6825
2.6417
1.4268
1.2683
4.5427
1.7453
1.8715
0.7822
1.343
1.9573
1.8275
1.9694
1.8156
1.1818
1.2534
2.6309
1.0735
0.92
1.0484
1.064
1.8297
2.0456
1.0992
1.8546
3.2598
2.1846
1.3933
1.95
1.9061
2.5031
1.2874
0.5444
1.3085
1.0482
1.7587
1.7648
1.3137
1.9889
4.5254
0.3102
0.4084
0.6977
0.6166
1.7445
0.9194
2.1479
0.7474
1.0221
0.665
1.4038
0.3476
0.272
0.5489
0.9108
0.7581
0.5772
0.3953
1.3211
0.6296
2.362
0.7998
0.5756
0.3538
0.5204
0.6563
0.7301
0.7656
0.7493
0.6215
1.8314
0.7277
3.3011
0.6144
1.5343
0.6628
2.0909
0.583
0.5537
0.6337
0.7062
1.0145
0.5291
0.9059
0.7008
2.4213
0.5575
0.5748
0.4394
0.7842
0.6104
2.0431
0.4985
0.4616
0.7017
0.9603
0.958
0.4976
0.7231
2.2395
0.3991
0.703
0.79
0.6869
2.6655
0.7665
1.5432
0.5323
0.6716
0.6003
1.2171
1.1279
2.4072
0.3529
0.7462
0.9098
0.6166
1.2553
0.7622
2.1125
1.0641
3.3621
0.7803
0.4285
1.03
0.6607
0.6687
2.1065
0.6285
0.6723
0.5414
0.5337
0.4756
0.9425
1.8679
0.555
0.5554
0.5304
0.8598
0.6289
0.3114
0.6658
0.5849
0.8227
1.0286
0.7828
0.946
0.7259
4.2596
1.1182
0.6037
0.6451
0.5836
1.4919
0.8354
0.7439
0.2338
0.6397
0.3756
0.1262
0.6068
0.3964
0.5991
1.3657
0.5649
0.545
1.0716
1.5968
0.7791
0.5504
1.0781
0.8572
0.9338
0.669
2.2039
0.3124
0.6909
0.6413
0.6692
0.7252
0.8622
0.6955
0.4158
0.479
0.5013
1.0009
0.5882
0.5656
0.6189
1.3193
1.0369
1.5598
0.2389
0.4797
1.563
0.7417
1.062
0.5625
0.5911
0.5287
0.6614
0.7925
0.5518
0.7684
2.1
0.4896
0.7542
0.6312
0.7152
0.42
0.8914
0.5532
0.5993
0.3301
0.2573
1.5416
0.6852
0.5705
0.9101
0.7212
2.0675
1.5243
0.8733
0.9997
0.4979
2.0797
0.475
0.7873
2.0133
0.3351
1.7204
0.2796
1.4231
0.6684
0.4317
1.1954
1.6001
0.3373
0.7135
1.1653
0.5768
0.5639
0.4213
0.5352
0.3567
0.6163
0.8492
0.9545
1.2369
0.5508
1.0707
0.7158
0.3969
0.3596
3.5945
0.7862
2.9901
1.0511
2.7553
0.7494
0.9637
0.7111
2.4584
0.7417
0.6382
1.7898
0.6005
0.9582
0.5312
0.7969
2.8594
0.9492
0.6578
0.5794
0.6626
7.0043
1.1125
0.7074
0.7923
1.7049
1.0398
0.5674
1.2606
0.6706
0.6188
0.3225
2.6956
0.8222
0.6376
0.9106
0.634
1.0749
1.1748
1.0966
1.1626
5.7339
0.6325
0.7766
0.7523
0.8205
0.7298
1.2046
2.1065
0.4615
0.2788
3.1791
0.7144
0.2913
0.6041
0.6846
1.0521
1.1179
0.8402
3.5418
0.4095
0.7145
0.15
0.9782
0.861
2.2976
0.9083
0.6585
1.5982
3.4745
0.5642
0.9776
1.0348
0.9107
0.4857
0.9882
0.4936
2.2922
0.4605
0.944
0.6609
1.3282
0.9393
0.6588
0.3823
0.5535
0.7455
0.8511
0.6162
0.3915
0.9938
0.3873
0.585
0.487
2.3805
0.3016
2.3874
0.5859
0.4271
0.7632
0.748
0.4628
0.4881
0.643
0.4692
0.5637
0.1854
4.6651
0.6916
0.8132
0.5888
0.6923
0.8544
0.8332
0.9772
0.6308
0.748
0.5163
0.7352
0.7565
0.3946
0.3783
0.4774
0.4078
0.7835
0.2846
0.6335
0.4491
1.1581
0.3359
0.6963
0.6951
0.4065
0.2448
0.4963
0.2489
0.9475
0.4661
0.1893
0.6353
0.4101
0.3771
0.9078
1.1899
0.6665
0.6733
0.9732
0.4402
0.7427
0.5854
2.5376
1.7427
0.4524
0.4853
0.9471
0.472
0.9867
0.9081
0.9119
0.3112
0.8158
0.5477
0.5425
0.4717
0.9572
0.5378
0.7598
0.2789
0.6759
0.6239
0.6563
0.4981
0.6889
0.4148
0.76
0.9814
0.7694
1.2442
0.7157
0.4481
0.6083
0.4536
0.784
0.445
0.8834
0.7071
0.6162
0.8859
0.9754
0.4644
0.5843
1.0141
0.6859
0.9296
0.6001
0.6859
0.7878
0.5193
1.0215
0.6288
0.9193
0.5542
0.6634
0.3505
1.4863
1.0418
0.4883
1.0234
1.1475
0.6473
0.5508
1.0875
0.4945
0.8409
0.7952
0.5258
0.5417
0.3098
1.0053
1.1279
0.9375
0.5731
0.4741
0.3922
1.0587
0.4308
0.1705
0.7439
0.9703
0.7002
1.192
0.4049
0.6827
0.727
0.562
0.8926
0.9116
0.355
0.6017
1.0093
0.7311
0.7766
0.8544
0.3505
1.2233
0.6681
0.6188
1.0753
0.6122
0.97
0.6083
1.0153
0.5822
0.7153
1.1743
0.9565
0.5842
0.7429
0.8921
0.5919
0.5528
0.5969
0.6717
0.6685
0.7816
0.466
0.457
0.586
0.281
0.9924
1.5494
0.5062
0.8662
1.0313
1.0044
0.9845
0.5795
0.7626
0.3307
0.2122
0.9454
1.1374
0.8868
0.5198
0.3405
0.6351
0.7903
0.6425
0.6266
0.9343
1.1945
0.4574
0.3512
0.8571
0.5956
0.6409
0.4014
1.0144
1.6941
0.5846
0.576
0.6112
0.5502
0.5917
0.4195
0.4101
1.3961
0.6912
1.9108
0.5795
0.9013
0.6638
0.7413
0.7725
0.4329
0.3982
0.6619
0.2763
1.6387
0.7364
0.4712
0.3894
0.762
0.4818
0.5045
0.8477
1.0305
0.6608
1.0036
1.012
0.4609
0.6559
0.6343
0.1961
1.1381
0.5704
0.9192
0.362
0.3391
0.7386
0.9343
0.37
1.2836
1.357
0.3382
0.2627
0.5356
1.0685
0.8946
1.0633
0.4096
1.0406
1.279
0.4465
0.5341
0.5509
0.3251
0.5736
1.0856
0.9162
0.2816
0.639
0.344
0.6162
0.7972
1.5518
0.7105
0.4874
0.3599
0.6916
0.5268
0.6139
0.3613
1.0794
0.4891
0.8068
0.9497
0.4469
0.4707
1.0687
0.6848
0.7897
0.4179
0.4844
1.1694
1.5535
0.7022
1.2806
0.8342
3.8563
1.2732
0.4413
0.5157
0.2626
0.5477
0.5712
0.1266
0.872
0.9118
0.8252
0.8677
0.9474
0.5105
1.4033
0.7401
1.1381
0.2989
3.1122
2.0881
1.7904
0.672
4.6926
2.2926
1.5031
1.7207
0.9029
2.3948
2.2202
1.5353
5.0637
0.9219
1.2832
1.3396
1.1599
1.5316
2.7621
0.6347
0.8985
2.2607
0.9225
1.203
1.1564
1.8827
1.3205
0.6378
